STATIONS_ID;MESS_DATUM;  QN;DS_10;GS_10;SD_10;LS_10;eor
       1975;202001010000;    3;   0.0;   0.0;   0.000;  15.3;eor
       1975;202001010010;    3;   0.0;   0.0;   0.000;  15.7;eor
       1975;202001010020;    3;   0.0;   0.0;   0.000;  16.4;eor
       1975;202001010030;    3;   0.0;   0.0;   0.000;  15.9;eor
       1975;202001010040;    3;   0.0;   0.0;   0.000;  16.1;eor
       1975;202001010050;    3;   0.0;   0.0;   0.000;  17.4;eor
       1975;202001010100;    3;   0.0;   0.0;   0.000;  17.5;eor
       1975;202001010110;    3;   0.0;   0.0;   0.000;  18.1;eor
       1975;202001010120;    3;   0.0;   0.0;   0.000;  17.3;eor
       1975;202001010130;    3;   0.0;   0.0;   0.000;  17.0;eor
       1975;202001010140;    3;   0.0;   0.0;   0.000;  16.4;eor
       1975;202001010150;    3;   0.0;   0.0;   0.000;  15.1;eor
       1975;202001010200;    3;   0.0;   0.0;   0.000;  14.8;eor
       1975;202001010210;    3;   0.0;   0.0;   0.000;  14.9;eor
       1975;202001010220;    3;   0.0;   0.0;   0.000;  14.9;eor
       1975;202001010230;    3;   0.0;   0.0;   0.000;  16.6;eor
       1975;202001010240;    3;   0.0;   0.0;   0.000;  16.2;eor
       1975;202001010250;    3;   0.0;   0.0;   0.000;  15.5;eor
       1975;202001010300;    3;   0.0;   0.0;   0.000;  14.8;eor
       1975;202001010310;    3;   0.0;   0.0;   0.000;  15.2;eor
       1975;202001010320;    3;   0.0;   0.0;   0.000;  16.8;eor
       1975;202001010330;    3;   0.0;   0.0;   0.000;  17.1;eor
       1975;202001010340;    3;   0.0;   0.0;   0.000;  16.9;eor
       1975;202001010350;    3;   0.0;   0.0;   0.000;  15.6;eor
       1975;202001010400;    3;   0.0;   0.0;   0.000;  14.9;eor
       1975;202001010410;    3;   0.0;   0.0;   0.000;  14.7;eor
       1975;202001010420;    3;   0.0;   0.0;   0.000;  15.3;eor
       1975;202001010430;    3;   0.0;   0.0;   0.000;  14.7;eor
       1975;202001010440;    3;   0.0;   0.0;   0.000;  14.7;eor
       1975;202001010450;    3;   0.0;   0.0;   0.000;  14.5;eor
       1975;202001010500;    3;   0.0;   0.0;   0.000;  14.5;eor
       1975;202001010510;    3;   0.0;   0.0;   0.000;  14.5;eor
       1975;202001010520;    3;   0.0;   0.0;   0.000;  14.5;eor
       1975;202001010530;    3;   0.0;   0.0;   0.000;  14.4;eor
       1975;202001010540;    3;   0.0;   0.0;   0.000;  14.5;eor
       1975;202001010550;    3;   0.0;   0.0;   0.000;  14.4;eor
       1975;202001010600;    3;   0.0;   0.0;   0.000;  14.4;eor
       1975;202001010610;    3;   0.0;   0.0;   0.000;  14.4;eor
       1975;202001010620;    3;   0.0;   0.0;   0.000;  14.3;eor
       1975;202001010630;    3;   0.0;   0.0;   0.000;  14.4;eor
       1975;202001010640;    3;   0.0;   0.0;   0.000;  14.4;eor
       1975;202001010650;    3;   0.0;   0.0;   0.000;  14.4;eor
       1975;202001010700;    3;   0.0;   0.0;   0.000;  14.4;eor
       1975;202001010710;    3;   0.0;   0.0;   0.000;  14.4;eor
       1975;202001010720;    3;   0.0;   0.0;   0.000;  16.0;eor
       1975;202001010730;    3;   0.1;   0.1;   0.000;  17.9;eor
       1975;202001010740;    3;   0.2;   0.2;   0.000;  17.1;eor
       1975;202001010750;    3;   0.4;   0.4;   0.000;  16.8;eor
       1975;202001010800;    3;   0.7;   0.7;   0.000;  16.1;eor
       1975;202001010810;    3;   1.1;   1.1;   0.000;  16.0;eor
       1975;202001010820;    3;   1.5;   1.5;   0.000;  16.2;eor
       1975;202001010830;    3;   1.7;   1.7;   0.000;  17.8;eor
       1975;202001010840;    3;   2.0;   2.0;   0.000;  18.2;eor
       1975;202001010850;    3;   2.5;   2.5;   0.000;  18.2;eor
       1975;202001010900;    3;   2.9;   2.9;   0.000;  18.0;eor
       1975;202001010910;    3;   3.6;   3.6;   0.000;  17.8;eor
       1975;202001010920;    3;   3.6;   3.7;   0.000;  18.6;eor
       1975;202001010930;    3;   3.9;   4.0;   0.000;  18.5;eor
       1975;202001010940;    3;   5.3;   5.9;   0.000;  17.6;eor
       1975;202001010950;    3;   7.1;   9.7;   0.150;  17.0;eor
       1975;202001011000;    3;   7.1;  10.8;   0.150;  16.3;eor
       1975;202001011010;    3;   7.0;  10.8;   0.167;  16.2;eor
       1975;202001011020;    3;   5.1;   9.8;   0.167;  14.9;eor
       1975;202001011030;    3;   5.0;   9.5;   0.167;  14.8;eor
       1975;202001011040;    3;   6.2;   9.2;   0.150;  15.4;eor
       1975;202001011050;    3;   6.5;   8.3;   0.083;  15.6;eor
       1975;202001011100;    3;   7.1;   7.3;   0.000;  17.6;eor
       1975;202001011110;    3;   6.8;   7.0;   0.000;  18.0;eor
       1975;202001011120;    3;   7.2;   7.5;   0.000;  17.9;eor
       1975;202001011130;    3;   7.1;  11.6;   0.100;  15.9;eor
       1975;202001011140;    3;   4.8;  12.6;   0.167;  14.7;eor
       1975;202001011150;    3;   4.8;  12.6;   0.167;  14.7;eor
       1975;202001011200;    3;   4.5;  12.2;   0.167;  14.6;eor
       1975;202001011210;    3;   4.3;  12.2;   0.167;  14.5;eor
       1975;202001011220;    3;   4.2;  11.8;   0.167;  14.4;eor
       1975;202001011230;    3;   4.1;  11.4;   0.167;  14.4;eor
       1975;202001011240;    3;   4.0;  10.8;   0.167;  14.3;eor
       1975;202001011250;    3;   4.1;  10.0;   0.167;  14.3;eor
       1975;202001011300;    3;   4.1;   8.2;   0.167;  14.2;eor
       1975;202001011310;    3;   4.3;   5.2;   0.017;  14.6;eor
       1975;202001011320;    3;   4.9;   5.2;   0.000;  15.3;eor
       1975;202001011330;    3;   3.7;   4.0;   0.000;  15.4;eor
       1975;202001011340;    3;   3.5;   3.6;   0.000;  17.0;eor
       1975;202001011350;    3;   3.0;   3.1;   0.000;  17.1;eor
       1975;202001011400;    3;   2.5;   2.5;   0.000;  17.2;eor
       1975;202001011410;    3;   2.4;   2.5;   0.000;  15.8;eor
       1975;202001011420;    3;   2.2;   2.3;   0.000;  15.3;eor
       1975;202001011430;    3;   2.4;   2.5;   0.000;  15.2;eor
       1975;202001011440;    3;   1.6;   1.8;   0.000;  14.8;eor
       1975;202001011450;    3;   0.9;   1.0;   0.000;  15.5;eor
       1975;202001011500;    3;   0.6;   0.6;   0.000;  16.0;eor
       1975;202001011510;    3;   0.3;   0.3;   0.000;  16.7;eor
       1975;202001011520;    3;   0.2;   0.2;   0.000;  17.6;eor
       1975;202001011530;    3;   0.1;   0.1;   0.000;  17.5;eor
       1975;202001011540;    3;   0.0;   0.0;   0.000;  17.6;eor
       1975;202001011550;    3;   0.0;   0.0;   0.000;  18.3;eor
       1975;202001011600;    3;   0.0;   0.0;   0.000;  18.6;eor
       1975;202001011610;    3;   0.0;   0.0;   0.000;  18.3;eor
       1975;202001011620;    3;   0.0;   0.0;   0.000;  18.2;eor
       1975;202001011630;    3;   0.0;   0.0;   0.000;  18.3;eor
       1975;202001011640;    3;   0.0;   0.0;   0.000;  18.3;eor
       1975;202001011650;    3;   0.0;   0.0;   0.000;  18.1;eor
       1975;202001011700;    3;   0.0;   0.0;   0.000;  18.0;eor
       1975;202001011710;    3;   0.0;   0.0;   0.000;  18.0;eor
       1975;202001011720;    3;   0.0;   0.0;   0.000;  18.0;eor
       1975;202001011730;    3;   0.0;   0.0;   0.000;  17.0;eor
       1975;202001011740;    3;   0.0;   0.0;   0.000;  18.0;eor
       1975;202001011750;    3;   0.0;   0.0;   0.000;  18.1;eor
       1975;202001011800;    3;   0.0;   0.0;   0.000;  18.3;eor
       1975;202001011810;    3;   0.0;   0.0;   0.000;  17.9;eor
       1975;202001011820;    3;   0.0;   0.0;   0.000;  17.7;eor
       1975;202001011830;    3;   0.0;   0.0;   0.000;  17.2;eor
       1975;202001011840;    3;   0.0;   0.0;   0.000;  16.7;eor
       1975;202001011850;    3;   0.0;   0.0;   0.000;  16.2;eor
       1975;202001011900;    3;   0.0;   0.0;   0.000;  15.1;eor
       1975;202001011910;    3;   0.0;   0.0;   0.000;  14.3;eor
       1975;202001011920;    3;   0.0;   0.0;   0.000;  14.2;eor
       1975;202001011930;    3;   0.0;   0.0;   0.000;  13.7;eor
       1975;202001011940;    3;   0.0;   0.0;   0.000;  13.7;eor
       1975;202001011950;    3;   0.0;   0.0;   0.000;  13.6;eor
       1975;202001012000;    3;   0.0;   0.0;   0.000;  13.7;eor
       1975;202001012010;    3;   0.0;   0.0;   0.000;  13.7;eor
       1975;202001012020;    3;   0.0;   0.0;   0.000;  13.7;eor
       1975;202001012030;    3;   0.0;   0.0;   0.000;  13.7;eor
       1975;202001012040;    3;   0.0;   0.0;   0.000;  14.0;eor
       1975;202001012050;    3;   0.0;   0.0;   0.000;  14.2;eor
       1975;202001012100;    3;   0.0;   0.0;   0.000;  14.9;eor
       1975;202001012110;    3;   0.0;   0.0;   0.000;  14.3;eor
       1975;202001012120;    3;   0.0;   0.0;   0.000;  13.8;eor
       1975;202001012130;    3;   0.0;   0.0;   0.000;  13.8;eor
       1975;202001012140;    3;   0.0;   0.0;   0.000;  14.2;eor
       1975;202001012150;    3;   0.0;   0.0;   0.000;  15.8;eor
       1975;202001012200;    3;   0.0;   0.0;   0.000;  17.4;eor
       1975;202001012210;    3;   0.0;   0.0;   0.000;  17.8;eor
       1975;202001012220;    3;   0.0;   0.0;   0.000;  18.1;eor
       1975;202001012230;    3;   0.0;   0.0;   0.000;  18.4;eor
       1975;202001012240;    3;   0.0;   0.0;   0.000;  18.4;eor
       1975;202001012250;    3;   0.0;   0.0;   0.000;  18.4;eor
       1975;202001012300;    3;   0.0;   0.0;   0.000;  18.5;eor
       1975;202001012310;    3;   0.0;   0.0;   0.000;  18.4;eor
       1975;202001012320;    3;   0.0;   0.0;   0.000;  18.4;eor
       1975;202001012330;    3;   0.0;   0.0;   0.000;  18.4;eor
       1975;202001012340;    3;   0.0;   0.0;   0.000;  18.4;eor
       1975;202001012350;    3;   0.0;   0.0;   0.000;  18.3;eor
       1975;202001020000;    3;   0.0;   0.0;   0.000;  18.4;eor
       1975;202001020010;    3;   0.0;   0.0;   0.000;  18.4;eor
       1975;202001020020;    3;   0.0;   0.0;   0.000;  18.4;eor
       1975;202001020030;    3;   0.0;   0.0;   0.000;  18.4;eor
       1975;202001020040;    3;   0.0;   0.0;   0.000;  18.4;eor
       1975;202001020050;    3;   0.0;   0.0;   0.000;  18.4;eor
       1975;202001020100;    3;   0.0;   0.0;   0.000;  18.3;eor
       1975;202001020110;    3;   0.0;   0.0;   0.000;  18.4;eor
       1975;202001020120;    3;   0.0;   0.0;   0.000;  18.4;eor
       1975;202001020130;    3;   0.0;   0.0;   0.000;  18.4;eor
       1975;202001020140;    3;   0.0;   0.0;   0.000;  18.5;eor
       1975;202001020150;    3;   0.0;   0.0;   0.000;  18.5;eor
       1975;202001020200;    3;   0.0;   0.0;   0.000;  18.5;eor
       1975;202001020210;    3;   0.0;   0.0;   0.000;  18.4;eor
       1975;202001020220;    3;   0.0;   0.0;   0.000;  18.4;eor
       1975;202001020230;    3;   0.0;   0.0;   0.000;  18.5;eor
       1975;202001020240;    3;   0.0;   0.0;   0.000;  18.5;eor
       1975;202001020250;    3;   0.0;   0.0;   0.000;  18.3;eor
       1975;202001020300;    3;   0.0;   0.0;   0.000;  18.5;eor
       1975;202001020310;    3;   0.0;   0.0;   0.000;  18.4;eor
       1975;202001020320;    3;   0.0;   0.0;   0.000;  18.4;eor
       1975;202001020330;    3;   0.0;   0.0;   0.000;  18.4;eor
       1975;202001020340;    3;   0.0;   0.0;   0.000;  18.4;eor
       1975;202001020350;    3;   0.0;   0.0;   0.000;  18.5;eor
       1975;202001020400;    3;   0.0;   0.0;   0.000;  18.5;eor
       1975;202001020410;    3;   0.0;   0.0;   0.000;  18.5;eor
       1975;202001020420;    3;   0.0;   0.0;   0.000;  18.5;eor
       1975;202001020430;    3;   0.0;   0.0;   0.000;  18.5;eor
       1975;202001020440;    3;   0.0;   0.0;   0.000;  18.5;eor
       1975;202001020450;    3;   0.0;   0.0;   0.000;  18.5;eor
       1975;202001020500;    3;   0.0;   0.0;   0.000;  18.5;eor
       1975;202001020510;    3;   0.0;   0.0;   0.000;  18.6;eor
       1975;202001020520;    3;   0.0;   0.0;   0.000;  18.6;eor
       1975;202001020530;    3;   0.0;   0.0;   0.000;  18.6;eor
       1975;202001020540;    3;   0.0;   0.0;   0.000;  18.7;eor
       1975;202001020550;    3;   0.0;   0.0;   0.000;  18.7;eor
       1975;202001020600;    3;   0.0;   0.0;   0.000;  18.7;eor
       1975;202001020610;    3;   0.0;   0.0;   0.000;  18.7;eor
       1975;202001020620;    3;   0.0;   0.0;   0.000;  18.7;eor
       1975;202001020630;    3;   0.0;   0.0;   0.000;  18.7;eor
       1975;202001020640;    3;   0.0;   0.0;   0.000;  18.7;eor
       1975;202001020650;    3;   0.0;   0.0;   0.000;  18.7;eor
       1975;202001020700;    3;   0.0;   0.0;   0.000;  18.7;eor
       1975;202001020710;    3;   0.0;   0.0;   0.000;  18.7;eor
       1975;202001020720;    3;   0.0;   0.0;   0.000;  18.7;eor
       1975;202001020730;    3;   0.1;   0.1;   0.000;  18.5;eor
       1975;202001020740;    3;   0.2;   0.2;   0.000;  17.8;eor
       1975;202001020750;    3;   0.3;   0.3;   0.000;  16.9;eor
       1975;202001020800;    3;   0.6;   0.7;   0.000;  15.5;eor
       1975;202001020810;    3;   1.3;   1.6;   0.000;  14.7;eor
       1975;202001020820;    3;   1.6;   2.1;   0.000;  14.3;eor
       1975;202001020830;    3;   1.8;   2.6;   0.067;  14.3;eor
       1975;202001020840;    3;   2.1;   3.5;   0.167;  14.3;eor
       1975;202001020850;    3;   2.4;   4.4;   0.167;  14.3;eor
       1975;202001020900;    3;   2.6;   5.2;   0.167;  14.3;eor
       1975;202001020910;    3;   2.8;   6.0;   0.167;  14.3;eor
       1975;202001020920;    3;   3.0;   6.8;   0.167;  14.3;eor
       1975;202001020930;    3;   3.2;   7.5;   0.167;  14.4;eor
       1975;202001020940;    3;   3.3;   8.3;   0.167;  14.4;eor
       1975;202001020950;    3;   3.4;   9.0;   0.167;  14.4;eor
       1975;202001021000;    3;   3.5;   9.5;   0.167;  14.4;eor
       1975;202001021010;    3;   3.6;   9.9;   0.167;  14.4;eor
       1975;202001021020;    3;   3.8;  10.4;   0.167;  14.5;eor
       1975;202001021030;    3;   4.0;  10.9;   0.167;  14.5;eor
       1975;202001021040;    3;   4.2;  11.0;   0.167;  14.4;eor
       1975;202001021050;    3;   4.5;  11.4;   0.167;  14.4;eor
       1975;202001021100;    3;   5.9;  12.3;   0.167;  14.5;eor
       1975;202001021110;    3;   5.5;   6.9;   0.067;  16.4;eor
       1975;202001021120;    3;   4.1;   4.2;   0.000;  18.0;eor
       1975;202001021130;    3;   4.1;   4.2;   0.000;  18.4;eor
       1975;202001021140;    3;   3.1;   3.1;   0.000;  18.7;eor
       1975;202001021150;    3;   2.4;   2.4;   0.000;  18.7;eor
       1975;202001021200;    3;   2.5;   2.5;   0.000;  18.7;eor
       1975;202001021210;    3;   2.2;   2.2;   0.000;  18.7;eor
       1975;202001021220;    3;   2.0;   2.1;   0.000;  18.7;eor
       1975;202001021230;    3;   2.1;   2.1;   0.000;  18.7;eor
       1975;202001021240;    3;   1.9;   1.9;   0.000;  18.7;eor
       1975;202001021250;    3;   1.7;   1.8;   0.000;  18.7;eor
       1975;202001021300;    3;   1.6;   1.6;   0.000;  18.7;eor
       1975;202001021310;    3;   1.5;   1.5;   0.000;  18.7;eor
       1975;202001021320;    3;   1.4;   1.4;   0.000;  18.7;eor
       1975;202001021330;    3;   1.3;   1.3;   0.000;  18.7;eor
       1975;202001021340;    3;   1.2;   1.2;   0.000;  18.7;eor
       1975;202001021350;    3;   0.9;   0.9;   0.000;  18.8;eor
       1975;202001021400;    3;   0.7;   0.8;   0.000;  18.8;eor
       1975;202001021410;    3;   0.6;   0.6;   0.000;  18.8;eor
       1975;202001021420;    3;   0.5;   0.5;   0.000;  18.8;eor
       1975;202001021430;    3;   0.4;   0.4;   0.000;  18.8;eor
       1975;202001021440;    3;   0.2;   0.2;   0.000;  18.8;eor
       1975;202001021450;    3;   0.2;   0.2;   0.000;  18.8;eor
       1975;202001021500;    3;   0.1;   0.1;   0.000;  18.8;eor
       1975;202001021510;    3;   0.1;   0.1;   0.000;  18.8;eor
       1975;202001021520;    3;   0.1;   0.1;   0.000;  18.8;eor
       1975;202001021530;    3;   0.0;   0.0;   0.000;  18.9;eor
       1975;202001021540;    3;   0.0;   0.0;   0.000;  18.9;eor
       1975;202001021550;    3;   0.0;   0.0;   0.000;  18.9;eor
       1975;202001021600;    3;   0.0;   0.0;   0.000;  18.9;eor
       1975;202001021610;    3;   0.0;   0.0;   0.000;  18.9;eor
       1975;202001021620;    3;   0.0;   0.0;   0.000;  18.9;eor
       1975;202001021630;    3;   0.0;   0.0;   0.000;  18.9;eor
       1975;202001021640;    3;   0.0;   0.0;   0.000;  18.9;eor
       1975;202001021650;    3;   0.0;   0.0;   0.000;  18.9;eor
       1975;202001021700;    3;   0.0;   0.0;   0.000;  19.0;eor
       1975;202001021710;    3;   0.0;   0.0;   0.000;  19.0;eor
       1975;202001021720;    3;   0.0;   0.0;   0.000;  19.0;eor
       1975;202001021730;    3;   0.0;   0.0;   0.000;  19.0;eor
       1975;202001021740;    3;   0.0;   0.0;   0.000;  19.0;eor
       1975;202001021750;    3;   0.0;   0.0;   0.000;  19.0;eor
       1975;202001021800;    3;   0.0;   0.0;   0.000;  19.1;eor
       1975;202001021810;    3;   0.0;   0.0;   0.000;  19.1;eor
       1975;202001021820;    3;   0.0;   0.0;   0.000;  19.2;eor
       1975;202001021830;    3;   0.0;   0.0;   0.000;  19.2;eor
       1975;202001021840;    3;   0.0;   0.0;   0.000;  19.2;eor
       1975;202001021850;    3;   0.0;   0.0;   0.000;  19.3;eor
       1975;202001021900;    3;   0.0;   0.0;   0.000;  19.3;eor
       1975;202001021910;    3;   0.0;   0.0;   0.000;  19.3;eor
       1975;202001021920;    3;   0.0;   0.0;   0.000;  19.4;eor
       1975;202001021930;    3;   0.0;   0.0;   0.000;  19.4;eor
       1975;202001021940;    3;   0.0;   0.0;   0.000;  19.4;eor
       1975;202001021950;    3;   0.0;   0.0;   0.000;  19.4;eor
       1975;202001022000;    3;   0.0;   0.0;   0.000;  19.4;eor
       1975;202001022010;    3;   0.0;   0.0;   0.000;  19.5;eor
       1975;202001022020;    3;   0.0;   0.0;   0.000;  19.5;eor
       1975;202001022030;    3;   0.0;   0.0;   0.000;  19.6;eor
       1975;202001022040;    3;   0.0;   0.0;   0.000;  19.7;eor
       1975;202001022050;    3;   0.0;   0.0;   0.000;  19.8;eor
       1975;202001022100;    3;   0.0;   0.0;   0.000;  19.8;eor
       1975;202001022110;    3;   0.0;   0.0;   0.000;  19.8;eor
       1975;202001022120;    3;   0.0;   0.0;   0.000;  19.8;eor
       1975;202001022130;    3;   0.0;   0.0;   0.000;  19.9;eor
       1975;202001022140;    3;   0.0;   0.0;   0.000;  19.9;eor
       1975;202001022150;    3;   0.0;   0.0;   0.000;  19.9;eor
       1975;202001022200;    3;   0.0;   0.0;   0.000;  19.9;eor
       1975;202001022210;    3;   0.0;   0.0;   0.000;  19.9;eor
       1975;202001022220;    3;   0.0;   0.0;   0.000;  19.9;eor
       1975;202001022230;    3;   0.0;   0.0;   0.000;  19.9;eor
       1975;202001022240;    3;   0.0;   0.0;   0.000;  19.8;eor
       1975;202001022250;    3;   0.0;   0.0;   0.000;  19.9;eor
       1975;202001022300;    3;   0.0;   0.0;   0.000;  19.9;eor
       1975;202001022310;    3;   0.0;   0.0;   0.000;  19.9;eor
       1975;202001022320;    3;   0.0;   0.0;   0.000;  19.8;eor
       1975;202001022330;    3;   0.0;   0.0;   0.000;  19.9;eor
       1975;202001022340;    3;   0.0;   0.0;   0.000;  19.9;eor
       1975;202001022350;    3;   0.0;   0.0;   0.000;  19.9;eor
       1975;202001030000;    3;   0.0;   0.0;   0.000;  19.9;eor
       1975;202001030010;    3;   0.0;   0.0;   0.000;  19.8;eor
       1975;202001030020;    3;   0.0;   0.0;   0.000;  19.7;eor
       1975;202001030030;    3;   0.0;   0.0;   0.000;  19.9;eor
       1975;202001030040;    3;   0.0;   0.0;   0.000;  19.9;eor
       1975;202001030050;    3;   0.0;   0.0;   0.000;  19.8;eor
       1975;202001030100;    3;   0.0;   0.0;   0.000;  19.8;eor
       1975;202001030110;    3;   0.0;   0.0;   0.000;  19.9;eor
       1975;202001030120;    3;   0.0;   0.0;   0.000;  19.9;eor
       1975;202001030130;    3;   0.0;   0.0;   0.000;  19.9;eor
       1975;202001030140;    3;   0.0;   0.0;   0.000;  19.9;eor
       1975;202001030150;    3;   0.0;   0.0;   0.000;  19.9;eor
       1975;202001030200;    3;   0.0;   0.0;   0.000;  19.9;eor
       1975;202001030210;    3;   0.0;   0.0;   0.000;  19.9;eor
       1975;202001030220;    3;   0.0;   0.0;   0.000;  19.9;eor
       1975;202001030230;    3;   0.0;   0.0;   0.000;  20.0;eor
       1975;202001030240;    3;   0.0;   0.0;   0.000;  20.0;eor
       1975;202001030250;    3;   0.0;   0.0;   0.000;  20.0;eor
       1975;202001030300;    3;   0.0;   0.0;   0.000;  20.0;eor
       1975;202001030310;    3;   0.0;   0.0;   0.000;  19.9;eor
       1975;202001030320;    3;   0.0;   0.0;   0.000;  20.0;eor
       1975;202001030330;    3;   0.0;   0.0;   0.000;  20.0;eor
       1975;202001030340;    3;   0.0;   0.0;   0.000;  20.0;eor
       1975;202001030350;    3;   0.0;   0.0;   0.000;  20.0;eor
       1975;202001030400;    3;   0.0;   0.0;   0.000;  20.0;eor
       1975;202001030410;    3;   0.0;   0.0;   0.000;  20.0;eor
       1975;202001030420;    3;   0.0;   0.0;   0.000;  20.1;eor
       1975;202001030430;    3;   0.0;   0.0;   0.000;  20.1;eor
       1975;202001030440;    3;   0.0;   0.0;   0.000;  20.1;eor
       1975;202001030450;    3;   0.0;   0.0;   0.000;  20.2;eor
       1975;202001030500;    3;   0.0;   0.0;   0.000;  20.3;eor
       1975;202001030510;    3;   0.0;   0.0;   0.000;  20.3;eor
       1975;202001030520;    3;   0.0;   0.0;   0.000;  20.3;eor
       1975;202001030530;    3;   0.0;   0.0;   0.000;  20.3;eor
       1975;202001030540;    3;   0.0;   0.0;   0.000;  20.4;eor
       1975;202001030550;    3;   0.0;   0.0;   0.000;  20.4;eor
       1975;202001030600;    3;   0.0;   0.0;   0.000;  20.4;eor
       1975;202001030610;    3;   0.0;   0.0;   0.000;  20.4;eor
       1975;202001030620;    3;   0.0;   0.0;   0.000;  20.5;eor
       1975;202001030630;    3;   0.0;   0.0;   0.000;  20.6;eor
       1975;202001030640;    3;   0.0;   0.0;   0.000;  20.5;eor
       1975;202001030650;    3;   0.0;   0.0;   0.000;  20.5;eor
       1975;202001030700;    3;   0.0;   0.0;   0.000;  20.5;eor
       1975;202001030710;    3;   0.0;   0.0;   0.000;  20.5;eor
       1975;202001030720;    3;   0.0;   0.0;   0.000;  20.6;eor
       1975;202001030730;    3;   0.0;   0.0;   0.000;  20.6;eor
       1975;202001030740;    3;   0.0;   0.0;   0.000;  20.6;eor
       1975;202001030750;    3;   0.1;   0.1;   0.000;  20.7;eor
       1975;202001030800;    3;   0.1;   0.1;   0.000;  20.7;eor
       1975;202001030810;    3;   0.3;   0.3;   0.000;  20.8;eor
       1975;202001030820;    3;   0.6;   0.6;   0.000;  20.8;eor
       1975;202001030830;    3;   0.7;   0.7;   0.000;  20.8;eor
       1975;202001030840;    3;   0.9;   0.9;   0.000;  20.8;eor
       1975;202001030850;    3;   0.7;   0.8;   0.000;  20.8;eor
       1975;202001030900;    3;   0.6;   0.7;   0.000;  20.8;eor
       1975;202001030910;    3;   0.7;   0.7;   0.000;  20.8;eor
       1975;202001030920;    3;   0.8;   0.8;   0.000;  20.8;eor
       1975;202001030930;    3;   1.0;   1.0;   0.000;  20.9;eor
       1975;202001030940;    3;   1.3;   1.3;   0.000;  21.0;eor
       1975;202001030950;    3;   1.7;   1.7;   0.000;  21.0;eor
       1975;202001031000;    3;   2.2;   2.2;   0.000;  21.0;eor
       1975;202001031010;    3;   2.0;   2.0;   0.000;  21.0;eor
       1975;202001031020;    3;   1.9;   2.0;   0.000;  21.0;eor
       1975;202001031030;    3;   1.6;   1.7;   0.000;  21.0;eor
       1975;202001031040;    3;   1.9;   1.9;   0.000;  21.0;eor
       1975;202001031050;    3;   2.4;   2.4;   0.000;  21.1;eor
       1975;202001031100;    3;   2.3;   2.3;   0.000;  21.1;eor
       1975;202001031110;    3;   2.7;   2.7;   0.000;  21.1;eor
       1975;202001031120;    3;   3.1;   3.2;   0.000;  21.1;eor
       1975;202001031130;    3;   2.8;   2.8;   0.000;  21.1;eor
       1975;202001031140;    3;   2.2;   2.2;   0.000;  21.1;eor
       1975;202001031150;    3;   1.7;   1.7;   0.000;  21.1;eor
       1975;202001031200;    3;   1.4;   1.4;   0.000;  21.1;eor
       1975;202001031210;    3;   1.5;   1.5;   0.000;  21.1;eor
       1975;202001031220;    3;   1.8;   1.8;   0.000;  21.2;eor
       1975;202001031230;    3;   1.6;   1.6;   0.000;  21.2;eor
       1975;202001031240;    3;   1.4;   1.4;   0.000;  21.2;eor
       1975;202001031250;    3;   1.4;   1.4;   0.000;  21.2;eor
       1975;202001031300;    3;   1.5;   1.5;   0.000;  21.3;eor
       1975;202001031310;    3;   1.5;   1.5;   0.000;  21.3;eor
       1975;202001031320;    3;   1.7;   1.7;   0.000;  21.4;eor
       1975;202001031330;    3;   1.8;   1.8;   0.000;  21.4;eor
       1975;202001031340;    3;   1.4;   1.4;   0.000;  21.4;eor
       1975;202001031350;    3;   0.8;   0.8;   0.000;  21.4;eor
       1975;202001031400;    3;   0.4;   0.4;   0.000;  21.4;eor
       1975;202001031410;    3;   0.4;   0.4;   0.000;  21.4;eor
       1975;202001031420;    3;   0.4;   0.4;   0.000;  21.4;eor
       1975;202001031430;    3;   0.2;   0.2;   0.000;  21.4;eor
       1975;202001031440;    3;   0.2;   0.2;   0.000;  21.4;eor
       1975;202001031450;    3;   0.1;   0.1;   0.000;  21.4;eor
       1975;202001031500;    3;   0.1;   0.1;   0.000;  21.4;eor
       1975;202001031510;    3;   0.0;   0.0;   0.000;  21.4;eor
       1975;202001031520;    3;   0.0;   0.0;   0.000;  21.4;eor
       1975;202001031530;    3;   0.0;   0.0;   0.000;  21.3;eor
       1975;202001031540;    3;   0.0;   0.0;   0.000;  21.4;eor
       1975;202001031550;    3;   0.0;   0.0;   0.000;  21.4;eor
       1975;202001031600;    3;   0.0;   0.0;   0.000;  21.4;eor
       1975;202001031610;    3;   0.0;   0.0;   0.000;  21.3;eor
       1975;202001031620;    3;   0.0;   0.0;   0.000;  21.3;eor
       1975;202001031630;    3;   0.0;   0.0;   0.000;  21.3;eor
       1975;202001031640;    3;   0.0;   0.0;   0.000;  21.1;eor
       1975;202001031650;    3;   0.0;   0.0;   0.000;  20.8;eor
       1975;202001031700;    3;   0.0;   0.0;   0.000;  20.5;eor
       1975;202001031710;    3;   0.0;   0.0;   0.000;  20.4;eor
       1975;202001031720;    3;   0.0;   0.0;   0.000;  20.4;eor
       1975;202001031730;    3;   0.0;   0.0;   0.000;  20.3;eor
       1975;202001031740;    3;   0.0;   0.0;   0.000;  20.2;eor
       1975;202001031750;    3;   0.0;   0.0;   0.000;  20.1;eor
       1975;202001031800;    3;   0.0;   0.0;   0.000;  20.2;eor
       1975;202001031810;    3;   0.0;   0.0;   0.000;  20.1;eor
